Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,686,Senegal,5419,Yield,1234.0,Tomatoes,2018,2018,100 g/ha,195217,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1234.0,Tomatoes,2019,2019,100 g/ha,178563,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1234.0,Tomatoes,2020,2020,100 g/ha,170105,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1234.0,Tomatoes,2021,2021,100 g/ha,164134,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1221.0,Watermelons,2016,2016,100 g/ha,133152,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1221.0,Watermelons,2017,2017,100 g/ha,147292,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1221.0,Watermelons,2018,2018,100 g/ha,162279,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1221.0,Watermelons,2019,2019,100 g/ha,145132,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1221.0,Watermelons,2020,2020,100 g/ha,193784,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1221.0,Watermelons,2021,2021,100 g/ha,187980,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1540.0,Yams,2016,2016,100 g/ha,200000,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1540.0,Yams,2017,2017,100 g/ha,189974,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1540.0,Yams,2018,2018,100 g/ha,179949,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1540.0,Yams,2019,2019,100 g/ha,179867,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1540.0,Yams,2020,2020,100 g/ha,159944,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5419,Yield,1540.0,Yams,2021,2021,100 g/ha,170096,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1311.0,Avocados,2016,2016,100 g/ha,115476,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1311.0,Avocados,2017,2017,100 g/ha,115618,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1311.0,Avocados,2018,2018,100 g/ha,115667,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1311.0,Avocados,2019,2019,100 g/ha,115186,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1311.0,Avocados,2020,2020,100 g/ha,115182,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1311.0,Avocados,2021,2021,100 g/ha,115177,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1312.0,Bananas,2016,2016,100 g/ha,207335,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1312.0,Bananas,2017,2017,100 g/ha,207478,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1312.0,Bananas,2018,2018,100 g/ha,206582,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1312.0,Bananas,2019,2019,100 g/ha,205207,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1312.0,Bananas,2020,2020,100 g/ha,204507,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1312.0,Bananas,2021,2021,100 g/ha,203808,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1520.01,"Cassava, fresh",2016,2016,100 g/ha,122785,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1520.01,"Cassava, fresh",2017,2017,100 g/ha,122240,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1520.01,"Cassava, fresh",2018,2018,100 g/ha,121841,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1520.01,"Cassava, fresh",2019,2019,100 g/ha,119093,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1520.01,"Cassava, fresh",2020,2020,100 g/ha,123720,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1520.01,"Cassava, fresh",2021,2021,100 g/ha,124219,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1655.0,"Cinnamon and cinnamon-tree flowers, raw",2016,2016,100 g/ha,476,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1655.0,"Cinnamon and cinnamon-tree flowers, raw",2017,2017,100 g/ha,597,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1655.0,"Cinnamon and cinnamon-tree flowers, raw",2018,2018,100 g/ha,490,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1655.0,"Cinnamon and cinnamon-tree flowers, raw",2019,2019,100 g/ha,405,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1655.0,"Cinnamon and cinnamon-tree flowers, raw",2020,2020,100 g/ha,436,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1655.0,"Cinnamon and cinnamon-tree flowers, raw",2021,2021,100 g/ha,422,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1460.0,"Coconuts, in shell",2016,2016,100 g/ha,46078,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1460.0,"Coconuts, in shell",2017,2017,100 g/ha,46059,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1460.0,"Coconuts, in shell",2018,2018,100 g/ha,46244,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1460.0,"Coconuts, in shell",2019,2019,100 g/ha,46491,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1460.0,"Coconuts, in shell",2020,2020,100 g/ha,46571,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1460.0,"Coconuts, in shell",2021,2021,100 g/ha,46650,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2016,2016,100 mg/An,60000,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2016,2016,No/An,85,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2017,2017,100 mg/An,46667,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2017,2017,No/An,58,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2018,2018,100 mg/An,46667,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2018,2018,No/An,58,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2019,2019,100 mg/An,46667,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2019,2019,No/An,58,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2020,2020,100 mg/An,46667,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2020,2020,No/An,58,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2021,2021,100 mg/An,46667,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,232.0,"Eggs from other birds in shell, fresh, n.e.c.",2021,2021,No/An,58,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,231.0,"Hen eggs in shell, fresh",2016,2016,100 mg/An,129410,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,231.0,"Hen eggs in shell, fresh",2016,2016,No/An,275,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,231.0,"Hen eggs in shell, fresh",2017,2017,100 mg/An,85000,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,231.0,"Hen eggs in shell, fresh",2017,2017,No/An,330,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,231.0,"Hen eggs in shell, fresh",2018,2018,100 mg/An,126883,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,231.0,"Hen eggs in shell, fresh",2018,2018,No/An,270,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,231.0,"Hen eggs in shell, fresh",2019,2019,100 mg/An,125614,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,231.0,"Hen eggs in shell, fresh",2019,2019,No/An,267,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,231.0,"Hen eggs in shell, fresh",2020,2020,100 mg/An,111479,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,231.0,"Hen eggs in shell, fresh",2020,2020,No/An,237,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5410,Yield,231.0,"Hen eggs in shell, fresh",2021,2021,100 mg/An,121349,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5413,Yield,231.0,"Hen eggs in shell, fresh",2021,2021,No/An,258,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1322.0,Lemons and limes,2016,2016,100 g/ha,178391,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1322.0,Lemons and limes,2017,2017,100 g/ha,188602,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1322.0,Lemons and limes,2018,2018,100 g/ha,175845,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1322.0,Lemons and limes,2019,2019,100 g/ha,177486,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1322.0,Lemons and limes,2020,2020,100 g/ha,177939,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1322.0,Lemons and limes,2021,2021,100 g/ha,177590,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2016,2016,100 g/ha,81032,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2017,2017,100 g/ha,83944,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2018,2018,100 g/ha,85379,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2019,2019,100 g/ha,83835,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2020,2020,100 g/ha,84652,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2021,2021,100 g/ha,84686,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,100 g/An,2052,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,100 g/An,2042,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,100 g/An,2042,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,100 g/An,2042,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,100 g/An,2042,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,100 g/An,2042,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2016,2016,0.1 g/An,14823,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2017,2017,0.1 g/An,15183,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2018,2018,0.1 g/An,14866,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2019,2019,0.1 g/An,15985,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2020,2020,0.1 g/An,14044,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21121.0,"Meat of chickens, fresh or chilled",2021,2021,0.1 g/An,11878,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2016,2016,0.1 g/An,13000,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2017,2017,0.1 g/An,13000,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2018,2018,0.1 g/An,13000,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2019,2019,0.1 g/An,13000,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2020,2020,0.1 g/An,13000,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5424,Yield/Carcass Weight,21122.0,"Meat of ducks, fresh or chilled",2021,2021,0.1 g/An,13000,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2016,2016,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2017,2017,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2018,2018,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2019,2019,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2020,2020,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21116.0,"Meat of goat, fresh or chilled",2021,2021,100 g/An,110,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2016,2016,100 g/An,795,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2017,2017,100 g/An,793,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2018,2018,100 g/An,801,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2019,2019,100 g/An,802,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2020,2020,100 g/An,803,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2021,2021,100 g/An,805,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1323.0,Oranges,2016,2016,100 g/ha,114745,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1323.0,Oranges,2017,2017,100 g/ha,117099,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1323.0,Oranges,2018,2018,100 g/ha,114814,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1323.0,Oranges,2019,2019,100 g/ha,115554,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1323.0,Oranges,2020,2020,100 g/ha,115881,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1323.0,Oranges,2021,2021,100 g/ha,115740,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1359.9,"Other fruits, n.e.c.",2016,2016,100 g/ha,277909,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1359.9,"Other fruits, n.e.c.",2017,2017,100 g/ha,297124,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1359.9,"Other fruits, n.e.c.",2018,2018,100 g/ha,292748,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1359.9,"Other fruits, n.e.c.",2019,2019,100 g/ha,275511,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1359.9,"Other fruits, n.e.c.",2020,2020,100 g/ha,288191,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1359.9,"Other fruits, n.e.c.",2021,2021,100 g/ha,285334,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1319.0,"Other tropical fruits, n.e.c.",2016,2016,100 g/ha,56319,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1319.0,"Other tropical fruits, n.e.c.",2017,2017,100 g/ha,57607,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1319.0,"Other tropical fruits, n.e.c.",2018,2018,100 g/ha,57652,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1319.0,"Other tropical fruits, n.e.c.",2019,2019,100 g/ha,57195,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1319.0,"Other tropical fruits, n.e.c.",2020,2020,100 g/ha,57484,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1319.0,"Other tropical fruits, n.e.c.",2021,2021,100 g/ha,57443,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2016,2016,100 g/ha,45899,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2017,2017,100 g/ha,44754,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2018,2018,100 g/ha,45693,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2019,2019,100 g/ha,47306,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,100 g/ha,45917,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2021,2021,100 g/ha,46300,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1318.0,Pineapples,2016,2016,100 g/ha,177123,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1318.0,Pineapples,2017,2017,100 g/ha,202238,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1318.0,Pineapples,2018,2018,100 g/ha,201801,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1318.0,Pineapples,2019,2019,100 g/ha,173751,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1318.0,Pineapples,2020,2020,100 g/ha,172580,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1318.0,Pineapples,2021,2021,100 g/ha,172487,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2951.01,Raw hides and skins of cattle,2016,2016,100 g/An,236,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2951.01,Raw hides and skins of cattle,2017,2017,100 g/An,235,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2951.01,Raw hides and skins of cattle,2018,2018,100 g/An,235,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2951.01,Raw hides and skins of cattle,2019,2019,100 g/An,235,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2951.01,Raw hides and skins of cattle,2020,2020,100 g/An,235,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2951.01,Raw hides and skins of cattle,2021,2021,100 g/An,235,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2954.0,Raw hides and skins of goats or kids,2016,2016,100 g/An,20,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2954.0,Raw hides and skins of goats or kids,2017,2017,100 g/An,20,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2954.0,Raw hides and skins of goats or kids,2018,2018,100 g/An,20,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2954.0,Raw hides and skins of goats or kids,2019,2019,100 g/An,20,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2954.0,Raw hides and skins of goats or kids,2020,2020,100 g/An,20,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2954.0,Raw hides and skins of goats or kids,2021,2021,100 g/An,20,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2211.0,Raw milk of cattle,2016,2016,100 g/An,5714,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2211.0,Raw milk of cattle,2017,2017,100 g/An,6590,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2211.0,Raw milk of cattle,2018,2018,100 g/An,5186,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2211.0,Raw milk of cattle,2019,2019,100 g/An,5120,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2211.0,Raw milk of cattle,2020,2020,100 g/An,5136,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5420,Yield,2211.0,Raw milk of cattle,2021,2021,100 g/An,5141,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1620.0,Tea leaves,2016,2016,100 g/ha,4655,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1620.0,Tea leaves,2017,2017,100 g/ha,4618,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1620.0,Tea leaves,2018,2018,100 g/ha,4637,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1620.0,Tea leaves,2019,2019,100 g/ha,4653,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1620.0,Tea leaves,2020,2020,100 g/ha,4641,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1620.0,Tea leaves,2021,2021,100 g/ha,4629,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1234.0,Tomatoes,2016,2016,100 g/ha,66289,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1234.0,Tomatoes,2017,2017,100 g/ha,66597,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1234.0,Tomatoes,2018,2018,100 g/ha,66494,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1234.0,Tomatoes,2019,2019,100 g/ha,66461,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1234.0,Tomatoes,2020,2020,100 g/ha,66517,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5419,Yield,1234.0,Tomatoes,2021,2021,100 g/ha,66491,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1702.0,"Broad beans and horse beans, dry",2016,2016,100 g/ha,9049,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1702.0,"Broad beans and horse beans, dry",2017,2017,100 g/ha,8667,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1702.0,"Broad beans and horse beans, dry",2018,2018,100 g/ha,8757,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1702.0,"Broad beans and horse beans, dry",2019,2019,100 g/ha,8680,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1702.0,"Broad beans and horse beans, dry",2020,2020,100 g/ha,8701,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1702.0,"Broad beans and horse beans, dry",2021,2021,100 g/ha,8713,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1520.01,"Cassava, fresh",2016,2016,100 g/ha,116559,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1520.01,"Cassava, fresh",2017,2017,100 g/ha,150078,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1520.01,"Cassava, fresh",2018,2018,100 g/ha,123688,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1520.01,"Cassava, fresh",2019,2019,100 g/ha,135905,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1520.01,"Cassava, fresh",2020,2020,100 g/ha,144990,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1520.01,"Cassava, fresh",2021,2021,100 g/ha,195727,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1199.9,Cereals n.e.c.,2016,2016,100 g/ha,8078,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1199.9,Cereals n.e.c.,2017,2017,100 g/ha,8069,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1199.9,Cereals n.e.c.,2018,2018,100 g/ha,8071,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1199.9,Cereals n.e.c.,2019,2019,100 g/ha,8073,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1199.9,Cereals n.e.c.,2020,2020,100 g/ha,8071,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1199.9,Cereals n.e.c.,2021,2021,100 g/ha,8072,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,2016,100 g/ha,40999,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,2017,100 g/ha,41900,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,2018,100 g/ha,44531,E,Estimated value,
